sound,speaker,audience,MEAN_MELODIC,MEAN_RHYTHMIC,MEAN_PLEASANT,MEAN_MUSICAL,Language,Sex,Audience,Text,Syllables.A,Syllables.M,Length,Tempo,F0_mean,F0_stdev,F0_min,F0_max,F0_stability,Spectral_Centroid,Spectral_Bandwidth,Spectral.Contrast,Spectral.Flatness,Spectral.Rolloff,Chroma_C,Chroma_Cs,Chroma_D,Chroma_Ds,Chroma_E,Chroma_F,Chroma_Fs,Chroma_G,Chroma_Gs,Chroma_A,Chroma_As,Chroma_B,Chroma_whitekey,MFCC_01_mean,MFCC_02_mean,MFCC_03_mean,MFCC_04_mean,MFCC_05_mean,MFCC_06_mean,MFCC_07_mean,MFCC_08_mean,MFCC_09_mean,MFCC_10_mean,MFCC_11_mean,MFCC_12_mean,MFCC_13_mean,MFCC_01_stdev,MFCC_02_stdev,MFCC_03_stdev,MFCC_04_stdev,MFCC_05_stdev,MFCC_06_stdev,MFCC_07_stdev,MFCC_08_stdev,MFCC_09_stdev,MFCC_10_stdev,MFCC_11_stdev,MFCC_12_stdev,MFCC_13_stdev,Speaking_Rate,Talker_ID
a_f_deu_02-01-143.wav,female,adult,2.2,2.6,2.8,2.4,German,Female,Adult," Dort, wo der Fluss eine Krümmung machte,",11,10,2.1549,161.499,244.4679,33.8949,157.2992,307.413,-12.8558,1850.741,1933.3467,23.3054,0.0202,3426.9051,0.4114,0.356,0.367,0.4114,0.1411,0.2102,0.2446,0.2129,0.1633,0.2436,0.4049,0.4002,0.2838,-306.4525,119.7629,0.2012,8.008,-1.2613,-6.1648,0.6095,-9.1497,-8.5078,0.7127,-13.043,1.0833,-14.6448,74.8072,55.2339,35.6321,22.118,20.7417,19.5484,15.8095,11.8356,17.381,10.5345,10.8823,7.7926,9.4567,4.872615899,T1
a_f_deu_02-01-145.wav,female,adult,2.5,2.25,2.5,2.375,German,Female,Adult, von den Feldern des Pfarrers umgeben.,10,10,1.9344,107.666,212.9094,32.41,152.8212,293.5307,-7.314,1783.556,1899.6366,24.9695,0.0211,3306.1157,0.1218,0.1195,0.19,0.1218,0.2739,0.1743,0.2534,0.3182,0.3833,0.4174,0.4056,0.2544,0.25,-307.6084,113.2337,2.6961,24.2029,9.3613,-12.5448,-0.9253,-9.5457,-13.6141,-3.7955,-16.1264,-3.2332,-15.8002,63.7267,53.9725,35.3923,27.2932,23.1995,23.5178,12.9273,12.4567,14.0296,13.02,13.1676,8.8777,11.3228,5.169561621,T1
a_f_deu_02-01-148.wav,female,adult,2.8,2.8,2.8,2.8,German,Female,Adult, einfältig und unansehnlich,10,8,2.1849,161.499,230.5383,27.9519,188.145,339.1315,-8.0257,1831.8193,2085.9164,25.5574,0.0134,3338.3265,0.1374,0.1505,0.1595,0.1374,0.1245,0.0836,0.1041,0.2204,0.4538,0.5611,0.4966,0.2615,0.2212,-309.0664,105.3244,0.7958,25.9574,14.9805,-22.7303,0.9283,-15.4184,-4.9236,-11.2969,-21.9852,-0.8715,-20.6461,81.0674,54.0872,39.9853,25.4717,17.4289,24.3716,12.8304,13.3089,15.7119,16.0733,11.7135,10.4772,12.1932,4.119181656,T1
a_f_deu_02-01-149.wav,female,adult,2.6,2.6,3,2.6,German,Female,Adult, aber stark mit dicken Mauern stand sie da.,12,11,2.4756,103.3594,235.6172,52.7952,87.7727,314.5985,-9.4446,2025.1032,1863.138,23.9742,0.023,3403.5542,0.3429,0.3543,0.2392,0.3429,0.1779,0.2177,0.2656,0.3163,0.3612,0.3238,0.2742,0.2822,0.2714,-288.2221,107.7139,-6.9768,10.738,-1.2309,-9.0071,-2.4678,-2.8088,-8.0571,1.0959,-15.4643,-2.3521,-17.0046,68.5881,70.7717,31.7271,37.2557,21.1167,17.6109,11.3299,13.4544,14.5642,15.9739,8.1514,9.526,12.3661,4.645338504,T1
a_f_deu_02-01-15.wav,female,adult,2.8,2.6,2.8,2.7,German,Female,Adult," die frischen, goldgesäumten Wellen,",9,9,2.3353,151.9991,243.6336,34.6235,172.5297,312.7865,-8.9023,1674.3598,1946.8936,24.9293,0.0145,3097.1568,0.2254,0.3171,0.2733,0.2254,0.1173,0.1343,0.161,0.1465,0.2148,0.4209,0.4375,0.2756,0.2276,-320.7459,100.2749,3.8492,22.7819,6.8773,-14.4745,-7.4416,-7.2298,-14.2614,-5.2477,-19.7317,-5.2559,-17.8215,88.8628,51.7047,28.3269,28.5297,18.4362,22.2948,13.1009,13.8299,12.2382,12.0453,11.2879,12.308,11.5087,3.853894575,T1
a_f_deu_02-01-150.wav,female,adult,2.6,2.2,3,2.4,German,Female,Adult, Verschwiegen und verschlossen.,8,7,1.7139,172.2656,226.9974,25.5919,166.6527,290.1593,-8.0569,2349.2114,2211.63,23.0892,0.0323,4200.5751,0.2319,0.2465,0.2352,0.2319,0.2072,0.2554,0.2609,0.3103,0.3401,0.5386,0.7218,0.337,0.3022,-309.8793,80.56,14.9926,25.8679,13.508,-8.1787,-0.2412,-5.0822,-12.4964,-2.795,-12.529,-7.6634,-14.4302,98.8503,71.4383,25.8778,29.5976,18.2558,20.7053,16.5727,14.6475,13.6584,16.3006,11.6214,7.9874,11.5947,4.375984597,T1
a_f_deu_02-01-153.wav,female,adult,2.6,3,3,2.8,German,Female,Adult," Sie wußten, heute sei Gottes Haus offen,",11,11,2.8765,112.3471,250.295,35.4545,175.5455,321.9519,-12.1361,2470.2345,2082.0637,23.7607,0.0271,4160.5969,0.4157,0.3258,0.2238,0.4157,0.2011,0.2115,0.1542,0.1483,0.2065,0.3924,0.4817,0.3735,0.2809,-318.9133,86.3117,21.1508,11.7992,-3.7772,-4.8354,-1.7672,-6.142,-8.1439,-0.2064,-12.1823,-7.8081,-15.4,96.728,67.5656,32.7254,23.4316,27.9271,23.1354,15.4025,12.7681,15.0393,13.2345,8.4853,10.2987,10.1785,3.824091778,T1
a_f_deu_02-01-154.wav,female,adult,2.6,3,3.2,2.8,German,Female,Adult, und der Diener des Herrn lasse alle herein.,14,12,2.5157,143.5547,245.0375,41.0771,169.5658,321.9519,-8.5353,1776.1985,1828.9446,24.6509,0.0127,3025.0199,0.285,0.287,0.2727,0.285,0.1093,0.1633,0.2454,0.2231,0.2504,0.2619,0.3245,0.3477,0.2376,-293.8547,114.8159,-2.6972,8.4363,-6.0687,-12.3018,-5.1347,-8.6713,-5.0059,1.2291,-17.0189,-8.1492,-20.6218,66.7574,56.7524,35.3248,31.6514,15.2036,19.8227,13.5031,15.6816,11.8869,13.2711,8.6999,10.0018,10.3834,5.1675478,T1
a_f_deu_02-01-156.wav,female,adult,2.2,2.6,2.4,2.4,German,Female,Adult, entzweifel oder kümmernis,8,8,1.9644,143.5547,215.1002,30.1133,149.3308,267.6186,-8.8299,2326.4454,2016.1159,24.1831,0.0258,3753.744,0.3177,0.2208,0.1421,0.3177,0.1844,0.2794,0.3663,0.3137,0.2457,0.4118,0.5574,0.3604,0.2871,-313.3912,99.7922,12.4807,10.0629,5.0037,-10.8634,-5.2411,-11.2089,-8.3857,1.9027,-20.7523,-0.3565,-11.2689,63.379,70.2071,32.5226,23.9691,19.4361,23.2818,11.2599,16.7911,16.134,10.7889,11.2064,9.0306,12.076,4.072490328,T1
a_f_deu_02-01-157.wav,female,adult,2.6,2.6,3.2,2.6,German,Female,Adult, in hoffnungsloser Langeweile,9,10,1.9444,117.4538,238.9313,34.435,177.5852,337.1783,-6.7996,1637.9982,1893.2353,25.2094,0.0138,2828.0273,0.3576,0.2327,0.1583,0.3576,0.2284,0.1027,0.0965,0.1283,0.1567,0.3096,0.4253,0.4281,0.2447,-292.2616,118.109,0.0202,5.0155,-3.919,-18.9283,-2.4367,-17.4637,-10.0492,-0.6615,-22.352,-4.958,-19.1104,50.1606,52.7277,29.0411,22.9744,18.6951,24.5155,14.6414,18.0856,14.7102,12.0985,10.1003,10.354,8.2109,4.885825962,T1
a_f_deu_02-01-158.wav,female,adult,2.8,3,3.4,2.9,German,Female,Adult, oder mit halbgezähmten Lüsten auf schreckliche Untaten sinnend.,19,18,3.959,112.3471,240.4923,54.3303,94.6175,371.9679,-12.9365,1963.5877,1905.5779,23.682,0.0164,3312.7133,0.3928,0.365,0.2826,0.3928,0.1837,0.1536,0.1893,0.1822,0.2542,0.2854,0.2947,0.388,0.2669,-320.6651,106.5028,7.4278,18.2831,7.4861,-12.0173,-2.4761,-5.8017,-9.0021,-2.3816,-17.7624,-9.7349,-18.9987,83.1131,66.7341,36.0224,23.8366,22.8271,21.6395,11.4539,14.937,14.1901,14.3938,12.1609,10.9281,9.2348,4.672897196,T1
a_f_deu_02-01-159.wav,female,adult,2.4,2.4,3.2,2.4,German,Female,Adult, verstüchterte mädchen in der versuchung der jugend,14,14,3.0569,129.1992,237.8119,30.6471,170.5481,320.0975,-9.0249,1776.0665,2003.4429,24.9069,0.0195,3255.5104,0.318,0.2,0.1076,0.318,0.0838,0.0744,0.1329,0.2342,0.2547,0.2843,0.4462,0.433,0.2193,-302.66,103.3807,16.4433,26.1467,7.8062,-17.6936,-2.3235,-9.9504,-14.3878,-4.5405,-20.8445,-5.8027,-17.6164,65.9237,58.494,29.4018,26.1278,18.8626,19.7357,12.39,17.129,13.151,15.3192,11.8756,8.8287,10.2123,4.579803068,T1
a_f_deu_02-01-16.wav,female,adult,3,2.8,3.6,2.9,German,Female,Adult, wo der Fisch spielt und das Leben keimt.,12,9,2.4556,172.2656,216.7774,26.2424,164.7386,263.0211,-7.773,2023.432,2027.3703,24.6351,0.0236,3765.9744,0.1962,0.099,0.089,0.1962,0.2414,0.2693,0.2304,0.2524,0.2569,0.5045,0.5719,0.3494,0.2718,-315.275,89.6294,-3.049,37.7014,14.1519,-12.7857,-3.7475,-6.6991,-8.76,-4.0541,-20.0461,-3.9739,-14.7403,77.7972,59.9066,30.5651,28.4055,17.6569,22.2296,12.1521,13.7224,15.2308,14.9686,11.9543,8.1364,13.1442,4.275940707,T1
a_f_deu_02-01-160.wav,female,adult,2.8,2.6,2.4,2.7,German,Female,Adult, und alte Sünder mit der Reue im Halse.,13,11,2.4956,135.9992,245.0176,36.6021,160.0488,309.1938,-9.7751,1984.0579,1947.7626,25.3276,0.0135,3364.4633,0.4428,0.5025,0.3193,0.4428,0.1282,0.1162,0.2073,0.2412,0.2427,0.2029,0.2334,0.275,0.2465,-272.5034,107.2249,-0.2936,7.2003,-4.7539,-16.0585,-4.9075,-15.2037,-10.583,1.2411,-20.4011,-3.3729,-20.9916,65.0584,60.7927,38.2089,24.6227,20.969,22.0387,14.4112,16.1244,12.2244,12.3418,8.8976,11.0891,11.7799,4.808462895,T1
a_f_deu_02-01-161.wav,female,adult,2.6,2.6,3.2,2.6,German,Female,Adult, An sie alle erging der Ruf.,8,8,1.7239,135.9992,229.8648,47.0335,168.5891,325.6928,-8.6317,1619.5336,2000.2837,25.0914,0.0161,3094.4648,0.3591,0.31,0.2358,0.3591,0.2295,0.2188,0.2783,0.3779,0.2554,0.2398,0.2612,0.3219,0.2832,-311.1018,121.0065,4.4529,9.1007,4.1255,-21.6262,-0.4112,-14.7638,-7.9951,-1.2118,-16.8826,-8.2215,-18.1312,76.5823,48.0291,43.5061,26.0323,17.4382,22.2225,15.3293,15.6661,12.9001,15.3368,9.9822,10.3722,10.2164,4.640640408,T1
a_f_deu_02-01-162.wav,female,adult,2.6,2.4,3,2.5,German,Female,Adult," Kommet her, alle, die ihr mühselig und beladen seid.",19,15,3.7585,103.3594,243.6786,34.729,164.7386,316.4209,-8.9376,1583.0671,2037.3974,24.9441,0.0052,2955.6315,0.4056,0.3157,0.2254,0.4056,0.1525,0.1907,0.202,0.2079,0.2222,0.279,0.3729,0.457,0.274,-309.086,110.0551,3.0236,10.7322,4.0343,-16.2945,-3.0543,-12.9446,-6.5678,-0.9908,-19.1785,-4.5334,-19.5415,89.1554,41.7802,33.8498,30.5938,18.9532,22.9503,13.9598,17.015,16.9542,12.0007,13.7353,10.6522,10.3068,4.523081016,T1
a_f_deu_02-01-163.wav,female,adult,2.4,2.4,3.2,2.4,German,Female,Adult, Heute ist Sonntagspredigt.,8,6,1.6938,107.666,226.0941,39.8239,166.6527,305.6425,-9.7559,2915.8463,2317.0962,22.9197,0.0364,5119.4453,0.3993,0.3141,0.2232,0.3993,0.2674,0.2578,0.4212,0.4641,0.285,0.2437,0.3183,0.4281,0.3262,-310.7404,77.1035,20.3361,22.2273,-1.5929,-2.7406,-3.6523,-5.8013,-2.5198,1.8398,-15.5713,-1.6385,-11.4015,81.4669,64.7921,34.4456,32.3604,18.8695,24.4757,15.4136,10.4824,14.8053,14.5333,12.0595,7.9502,12.6977,4.132719329,T1
a_f_deu_02-01-165.wav,female,adult,2.4,2.6,3.4,2.5,German,Female,Adult, oder spannten das langhaarige Pferd vor den Schlitten.,15,14,2.8264,135.9992,242.3194,37.3481,160.9759,300.3917,-8.0194,1766.0743,1872.2351,24.5184,0.021,3152.9375,0.457,0.3744,0.2499,0.457,0.1334,0.1554,0.2491,0.3128,0.2547,0.2181,0.2871,0.3635,0.27,-317.1237,108.7758,-3.7038,14.6008,6.6991,-13.3639,-4.5764,-7.6606,-10.9401,0.3551,-15.0224,-11.2789,-15.3335,81.3494,56.3062,32.2227,29.8878,20.4788,16.1996,9.4686,13.5597,12.3224,15.3074,10.8867,10.1487,12.2359,5.130200962,T1
a_f_deu_02-01-167.wav,female,adult,2,2.4,3.2,2.2,German,Female,Adult, In der Kirche saßen sie still und warteten.,13,13,2.3553,112.3471,230.7659,36.4557,136.9369,320.0975,-11.2621,2200.0123,2182.498,23.8879,0.0231,4071.5698,0.4126,0.3146,0.1876,0.4126,0.126,0.1936,0.2168,0.3122,0.2625,0.254,0.4143,0.4412,0.2753,-286.864,90.9258,9.8699,22.3553,0.8269,-10.0301,-9.0005,-8.9862,-9.7003,-1.1321,-18.119,-4.7463,-12.9623,60.9853,64.1799,31.4421,32.6876,21.2752,18.607,12.6638,15.1614,13.7189,11.8033,10.767,10.0678,11.0163,5.519466735,T1
a_f_deu_02-01-168.wav,female,adult,2.2,2.4,2.8,2.3,German,Female,Adult, die männer auf der einen die frauen auf der andern seite,16,13,3.528,123.0469,225.1978,35.4793,171.536,312.7865,-7.3255,1499.8529,1710.1046,23.9444,0.0119,2729.546,0.3496,0.2941,0.1758,0.3496,0.1793,0.2287,0.3163,0.3311,0.3159,0.4319,0.5095,0.4128,0.3013,-314.3611,131.9783,-7.49,7.2636,0.3679,-10.21,-3.2428,-4.795,-7.7149,2.3382,-13.9441,-8.0311,-14.1015,94.613,48.9634,34.3188,28.9887,24.6556,19.1138,14.2357,13.1892,17.9012,12.1968,9.7076,11.1662,12.7408,4.109977324,T1
a_f_deu_02-01-169.wav,female,adult,2.6,2.2,2.6,2.4,German,Female,Adult, und sie hörten die kräftige Stimme über sich.,13,13,2.8164,123.0469,227.3918,29.9701,154.5969,281.899,-7.6103,2142.304,2110.2198,24.6741,0.0215,3883.9191,0.3041,0.2978,0.1734,0.3041,0.1375,0.1863,0.1487,0.143,0.2411,0.4567,0.4833,0.348,0.2499,-321.0145,88.0187,9.399,33.2114,14.9058,-12.7162,-0.2506,-10.9571,-10.7304,-6.4084,-22.2165,-8.1148,-14.1342,72.5758,63.8775,30.3625,25.9979,20.3722,19.8207,11.6239,14.1857,13.6963,15.2081,11.4941,8.9019,10.4168,4.615821616,T1
a_f_deu_02-01-170.wav,female,adult,2,2,2.666666667,2,German,Female,Adult, welche in der feingebildeten Sprache redete.,14,14,2.5859,135.9992,239.0724,33.3582,178.614,312.7865,-9.7724,1880.7721,2007.3691,24.2473,0.0179,3412.532,0.3262,0.3131,0.2541,0.3262,0.0744,0.0957,0.1848,0.2709,0.2795,0.3058,0.3112,0.3199,0.2353,-293.2407,103.3071,2.4969,24.6548,3.1887,-15.2432,-6.9158,-8.2941,-6.9631,-4.4776,-21.064,-7.2907,-14.4146,59.8573,52.2169,33.4564,27.4894,17.2247,23.2691,12.3752,15.9769,10.9494,12.7939,11.4009,9.8412,10.6484,5.413975792,T1
a_f_deu_02-01-171.wav,female,adult,2.2,2.2,2.8,2.2,German,Female,Adult, Der Pfarrer legte die Heilige Schrift aus.,11,11,2.4054,143.5547,226.6272,17.617,177.5852,255.5334,-7.1792,2366.3381,2144.0077,24.6627,0.0232,4089.8592,0.2537,0.1175,0.1347,0.2537,0.1813,0.2405,0.154,0.1627,0.3294,0.4685,0.542,0.4269,0.2669,-293.716,86.2957,5.2593,21.0316,-3.3351,-12.8374,-0.2038,-13.1701,-7.4245,-1.1902,-15.7439,-1.3309,-14.9339,60.2462,66.9598,32.4701,30.9083,21.9363,25.0756,15.3789,18.6333,12.839,17.9931,13.6586,8.2437,9.653,4.573043984,T1
a_f_deu_02-01-172.wav,female,adult,2.2,2.2,3,2.2,German,Female,Adult, mit Ernst und ohne schwierige Gelehrsamkeit.,13,12,2.9266,129.1992,231.3673,36.4259,172.5297,291.8401,-9.4489,1890.9156,1976.3945,24.2054,0.0132,3352.7367,0.3398,0.3107,0.2018,0.3398,0.1284,0.2412,0.3326,0.2805,0.2762,0.3197,0.3994,0.3537,0.2664,-317.7042,103.7424,5.8318,21.6562,5.6017,-16.0529,-2.1595,-11.9744,-7.9481,-3.0136,-18.8677,-4.5634,-16.2195,75.2938,60.9813,29.1231,31.6399,20.314,21.8544,13.3344,14.8081,15.2196,15.9953,13.0967,11.3822,11.6319,4.271167908,T1
a_f_deu_02-01-174.wav,female,adult,2,2.25,2.5,2.125,German,Female,Adult, gegen Aufruhr und Trotz,6,6,1.6437,184.5703,217.9419,21.4128,178.614,264.5447,-8.3154,2611.6386,2065.4596,23.7522,0.0362,4388.2242,0.3753,0.2909,0.2226,0.3753,0.2432,0.2205,0.2994,0.3042,0.4952,0.5777,0.4866,0.3531,0.3281,-303.045,104.8367,18.1218,8.7387,-5.8655,-21.8895,2.0733,-2.1309,-17.3421,6.9762,-16.8597,-2.8565,-9.0244,59.0572,82.7356,33.6643,28.0972,25.6606,27.3533,13.5929,13.7731,12.8202,13.5932,11.5527,9.5421,10.5316,3.65030115,T1
a_f_deu_02-01-175.wav,female,adult,2.4,2.8,3,2.6,German,Female,Adult, im Großen wie im Kleinen.,7,6,1.5535,143.5547,239.3648,31.8125,177.5852,293.5307,-8.2339,1487.4238,1738.3895,25.0995,0.0096,2451.4105,0.3695,0.2629,0.2386,0.3695,0.0474,0.0919,0.122,0.1532,0.266,0.3231,0.3776,0.4175,0.2345,-307.322,124.9647,9.6406,14.7394,3.335,-21.2824,-1.395,-9.6139,-9.4506,-3.379,-19.5098,-5.7344,-18.4152,68.377,50.4465,34.8569,30.2477,21.8663,24.8574,14.8279,12.6132,14.8969,12.5921,10.2249,9.1332,9.9235,4.184100418,T1
a_f_deu_02-01-176.wav,female,adult,3,3.2,3.4,3.1,German,Female,Adult," gegen die falschen Propheten,",8,7,1.7439,103.3594,257.4392,30.0444,188.145,312.7865,-7.7293,1773.6391,2089.9867,24.2708,0.0155,3474.4957,0.2757,0.3334,0.3702,0.2757,0.0565,0.0535,0.0754,0.1611,0.2367,0.2301,0.3367,0.3684,0.2165,-317.0943,97.8789,10.1704,28.9094,10.6275,-15.3684,1.9292,-7.4478,-11.7041,-7.0888,-15.1157,-8.4119,-18.8961,82.6992,46.5282,33.0629,22.86,17.0347,23.2402,12.2066,13.8145,11.5129,16.7329,10.483,9.3076,11.7169,4.300705316,T1
a_f_deu_02-01-177.wav,female,adult,2.2,2.2,3,2.2,German,Female,Adult, welche die Herzen der Völker dem Herrn abspenstig machen.,15,15,3.0669,129.1992,238.3322,40.0041,165.6929,331.3858,-9.9477,2021.8907,1995.8707,23.7252,0.019,3577.1831,0.4278,0.3104,0.2681,0.4278,0.1607,0.2061,0.2411,0.2577,0.2648,0.2768,0.3386,0.3991,0.2852,-294.9867,109.6237,0.7151,13.0813,5.6955,-8.3965,-1.0283,-9.0772,-8.3445,1.304,-15.1281,-3.9488,-17.6716,66.3981,61.7402,33.6565,29.0173,17.9439,19.8513,12.6065,16.2591,10.0501,14.0117,12.0583,9.1145,10.9372,4.890932212,T1
a_f_deu_02-01-179.wav,female,adult,2.6,2.6,3.2,2.6,German,Female,Adult, er predigte gehorsam unter der zucht und dem gesetz des herrn,18,17,3.8688,129.1992,230.8243,32.7433,146.7654,296.9414,-8.7611,2237.0462,2086.5967,24.114,0.0206,3951.1494,0.3426,0.2893,0.2169,0.3426,0.1838,0.2178,0.259,0.2557,0.3059,0.3472,0.3917,0.4081,0.2817,-288.2616,99.968,14.2485,14.0215,-2.0725,-8.6076,-3.9848,-8.9424,-8.9382,-1.7107,-18.23,-2.2929,-14.3909,58.4512,62.6394,33.4506,29.8441,25.4233,22.6057,14.284,14.9603,11.132,14.2868,9.7818,10.0009,11.8466,4.523366419,T1
a_f_deu_02-01-18.wav,female,adult,2.6,2.6,2.8,2.6,German,Female,Adult," die Dächer der Häuser drücken,",8,8,1.6437,172.2656,231.5625,31.9535,152.8212,296.9414,-12.4628,1417.4425,1944.3938,25.5013,0.0043,2717.2779,0.2835,0.1554,0.1976,0.2835,0.1038,0.094,0.1029,0.1906,0.3511,0.3912,0.3819,0.396,0.2367,-323.0894,114.236,6.431,21.4673,3.2215,-12.1163,-0.9653,-12.5939,-16.9238,-1.2241,-18.3192,-2.5239,-21.8754,102.5557,35.1462,30.7015,28.5936,20.5758,19.939,15.6171,12.5863,15.0532,15.9629,8.9937,9.8272,12.6212,4.8670682,T1
a_f_deu_02-01-180.wav,female,adult,2.2,2.2,3.2,2.2,German,Female,Adult, unter der vom Herrn eingesetzten gesetzlichen Obrigkeit.,17,16,3.5681,123.0469,244.3019,32.4292,173.5292,305.6425,-11.6504,2140.7226,2013.8444,23.6845,0.0182,3747.1269,0.3915,0.387,0.338,0.3915,0.1113,0.1354,0.1889,0.1896,0.2338,0.3262,0.418,0.3967,0.2698,-293.8961,106.1986,7.9658,17.3051,-0.5763,-10.0469,-4.4949,-10.9655,-4.203,-2.8491,-13.3578,-5.641,-16.9232,66.8507,64.6372,40.6139,25.6629,16.9194,18.9822,12.3341,12.7918,13.8963,11.7622,10.0359,10.0906,11.3687,4.624309857,T1
a_f_deu_02-01-182.wav,female,adult,2.4,2.4,2.6,2.4,German,Female,Adult," den geduldigen Christen, der sich nicht sorgt.",12,10,2.7262,112.3471,219.7615,27.9389,152.8212,300.3917,-8.8876,2051.7757,1948.7308,24.2347,0.0202,3684.915,0.2633,0.1902,0.1794,0.2633,0.1433,0.1311,0.2534,0.3716,0.4249,0.3499,0.3401,0.3037,0.2489,-328.6039,95.4209,11.4384,35.0312,5.7781,-6.1977,2.3398,-8.2865,-8.8762,-6.9586,-13.4984,-7.669,-12.402,87.3954,57.5929,31.1104,27.8886,23.1995,19.7916,16.8406,14.1669,15.6696,14.9305,11.1471,9.9541,10.6565,4.034920402,T1
a_f_deu_02-01-183.wav,female,adult,2.5,2.75,2.25,2.625,German,Female,Adult," Es war Gottes Wort, rein und klar.",12,8,2.3553,135.9992,225.9633,35.9912,175.5455,305.6425,-8.8636,2064.5409,1963.9478,23.7347,0.0212,3629.1892,0.3368,0.3361,0.2592,0.3368,0.1964,0.2047,0.227,0.2959,0.4661,0.4489,0.3318,0.2933,0.2907,-321.8114,105.6698,-0.6431,9.8571,-13.2606,-2.557,2.1373,-7.1375,-4.0395,5.7848,-13.4822,-3.6184,-14.3815,109.2958,57.2054,41.3734,20.0792,22.4703,20.211,14.7584,12.921,13.2399,9.8474,10.2952,10.5193,10.6974,4.245743642,T1
a_f_deu_02-01-184.wav,female,adult,2.6,2.6,3,2.6,German,Female,Adult," Das wahre, unverfälschte Christentum.",10,10,2.5959,112.3471,230.5887,35.2775,175.5455,302.1319,-10.0071,2202.881,2039.0352,23.4652,0.022,3813.9725,0.3781,0.3399,0.3101,0.3781,0.2089,0.2643,0.3025,0.2705,0.3433,0.4613,0.4427,0.3778,0.3244,-306.3096,100.9617,17.1385,14.5483,-0.0413,-3.4414,-4.7608,-4.9986,-9.7621,1.1688,-15.2285,-5.378,-13.842,94.3087,70.0468,40.3308,25.9305,22.6559,21.5821,10.5534,15.8818,13.6075,11.5953,9.4811,11.4683,11.2314,3.852228514,T1
a_f_deu_02-01-185.wav,female,adult,2.2,2.4,2.8,2.3,German,Female,Adult, Ganz wie in der Zeitung der Hauptstadt.,9,9,1.8943,123.0469,249.9288,41.8682,177.5852,329.4771,-7.2568,2111.8462,1961.1079,23.3703,0.0248,3726.0319,0.312,0.2227,0.2541,0.312,0.2608,0.3179,0.3021,0.2978,0.3526,0.3266,0.3245,0.3643,0.3048,-287.481,105.1604,-0.3896,15.4764,-6.2197,-11.6284,-1.6993,-1.0051,-4.2098,1.7417,-12.5571,-6.3886,-15.0828,78.8852,65.7244,34.9186,24.6454,18.7196,15.9486,14.0083,14.0784,11.6827,13.736,9.8405,10.0406,12.3542,4.751095391,T1
a_f_deu_02-01-186.wav,female,adult,2.2,2.6,2.8,2.4,German,Female,Adult, Und die Leute traten den Heimweg an.,11,10,2.215,135.9992,217.1359,32.2833,163.7897,295.2312,-8.1186,1605.795,1709.3877,24.4856,0.0153,2849.2241,0.1706,0.1666,0.1296,0.1706,0.2411,0.2507,0.2554,0.3951,0.4397,0.3435,0.3528,0.227,0.2511,-304.9604,120.9787,-11.1603,18.0744,1.7579,-10.4889,-2.7593,-6.6172,-7.2288,-2.7055,-17.3899,-5.4669,-15.2531,73.9221,51.0621,32.413,28.3912,17.8743,21.1538,11.6061,13.3264,14.1142,15.1432,9.5744,10.3016,8.8599,4.740406321,T1
a_f_deu_02-01-188.wav,female,adult,2.8,2.8,3.2,2.8,German,Female,Adult, Das nächste Mal wird er zu mir reden.,11,10,2.0045,123.0469,222.6447,30.4098,168.5891,277.0561,-7.818,1913.0258,1829.6167,24.6793,0.0203,3212.1599,0.3512,0.27,0.1716,0.3512,0.1707,0.3002,0.3272,0.2086,0.2251,0.2417,0.387,0.3599,0.2577,-310.464,102.8145,7.4446,23.1439,1.6578,-13.3003,-5.0809,-13.3636,-7.8821,-0.7918,-16.7362,-5.651,-14.8753,78.8288,61.7499,32.5022,24.0884,17.7946,24.5565,11.4915,13.1246,12.377,13.1107,9.1729,10.1787,11.3299,5.238214018,T1
a_f_deu_02-01-19.wav,female,adult,3,2.8,3.2,2.9,German,Female,Adult," Bäume und Zweige beugen,",8,5,1.8542,161.499,217.0006,21.1244,162.8464,261.5062,-6.2239,1474.1681,1594.7702,25.851,0.0074,2401.4905,0.1596,0.1252,0.1515,0.1596,0.2083,0.2036,0.2075,0.3134,0.3003,0.5058,0.6017,0.2526,0.2564,-314.3667,128.7612,-10.3644,10.6198,5.5151,-22.8847,-4.277,-7.2818,-14.0833,1.622,-20.3067,-1.2289,-19.7838,81.3905,51.6131,36.5896,21.4159,22.2727,24.8158,12.6573,12.3261,12.0821,15.8039,14.8741,11.0608,13.2866,3.505554956,T1
a_f_deu_02-01-190.wav,female,adult,2.6,2.8,3,2.7,German,Female,Adult, an dem schneebedeckten Lande entlang,10,10,2.0747,117.4538,215.7307,38.3835,115.1498,281.899,-8.2788,1427.323,1682.7683,25.195,0.009,2611.7383,0.2819,0.1729,0.1038,0.2819,0.1268,0.1027,0.1522,0.312,0.2923,0.4827,0.3908,0.2793,0.2413,-290.1746,122.0493,-10.7334,25.7855,4.4015,-16.6514,-9.1448,-9.2959,-5.7046,-5.8047,-20.6343,-5.2607,-16.4486,78.7574,51.4437,32.1127,26.1321,17.784,22.0382,9.2679,16.0407,12.1907,14.5722,11.0403,11.808,10.7629,4.819973972,T1
